raw_id,tracking_id,customer_id,job_id,sample_id,system_name,site,station,sample_date,year,calculation_type,level_,replicate_,depth,fraction,report_note,taxa_id,custom_taxa_id,pollution_tolerance_class,organism,habitat,phylum,division,class_,subclass_,order_,suborder,family,subfamily,tribe,genus,subgenus,species,subspecies,variety,form_,morph,coloniality,coloniality_state,structure_,physiological_state,taxonomic_authority,assay_class,palmer_index,environmental_tolerance_class,area_per_unit_square_um,volume_per_unit_cubic_um,area_to_volume_ratio,biovolume_to_volume_ratio,biovolume_per_unit_cubic_um,biomass_per_animal_ug,average_cells_per_natural_unit,concentration_natural_unit_per_ml_,total_area_square_um_per_ml_,relative_total_area_percent,total_volume_cubic_um_per_ml_,relative_total_volume_percent,total_biovolume_cubic_um_per_ml_,relative_total_biovolume_percent,total_animal_biomass_ug_per_ml_,relative_total_animal_biomass_percent,algal_cell_concentration_cells_per_ml_,algal_biomass_concentration_mg_per_l_,relative_algal_cell_concentration_percent,relative_algal_biomass_concentration_percent,relative_concentration_percent,average_gald_um,taxa_count,uncertain,customer_requested_units,alternate_taxa_name,sample_weight,sample_weight_unit,measurement_notes,tally_notes
13,210071-013,13,4,SSB,South Sparkling Bog,"Pump, HP, 0-bott",1,10/6/2020,2020,Phytoplankton - Grab,Hypsometric Pool,.,0,0-bott,Lugols makes it difficult to determine picoplankton from bacteria.,4051,.,0,Algae,Freshwater,.,Cyanophyta,Cyanophyceae,.,Chroococcales,.,Chroococcaceae,.,.,Aphanocapsa,.,elachista,.,.,.,.,Colonial-Nonmotile,Attached,Vegetative,Live,West & West,1,0,"., ., ., ., ., ., ., ., ., ., ., .",1635.7641,7880.5607,0.208,0.00778155,61.323,0,34.4,1722.1369,2817009.765,0.38726232,13571404.61,0.64723926,105606.6029,0.17039067,0,0,59241.5104,0.1056066,0.13656178,0.17039067,0.00991436,25.6,9,FALSE,NU/ml,,0,.,.,
14,210071-013,13,4,SSB,South Sparkling Bog,"Pump, HP, 0-bott",1,10/6/2020,2020,Phytoplankton - Grab,Hypsometric Pool,.,0,0-bott,Lugols makes it difficult to determine picoplankton from bacteria.,4062,.,0,Algae,Freshwater,.,Cyanophyta,Cyanophyceae,.,Chroococcales,.,Chroococcaceae,.,.,Aphanothece,.,nidulans,.,.,.,.,Colonial-Nonmotile,Attached,Vegetative,Live,P. Richter,1,0,"., ., ., ., ., ., ., ., ., ., ., .",332.8763,674.3703,0.494,0.01228368,8.2838,0,20.6,10332.8216,3439551.415,0.47284488,6968147.987,0.33232072,85595.0274,0.13810305,0,0,212856.1245,0.08559503,0.49066966,0.13810306,0.05948619,12.56,54,TRUE,NU/ml,Aphanothece smithii,0,.,Poor fluorescence,
15,210071-013,13,4,SSB,South Sparkling Bog,"Pump, HP, 0-bott",1,10/6/2020,2020,Phytoplankton - Grab,Hypsometric Pool,.,0,0-bott,Lugols makes it difficult to determine picoplankton from bacteria.,4321,.,0,Algae,Freshwater,.,Cyanophyta,Cyanophyceae,.,Chroococcales,.,Chroococcaceae,.,.,Synechococcus,.,elongatus,.,.,.,.,Cell-Nonmotile,Free,Vegetative,Live,Nageli,1,0,".,.,.,.,.,.,.,.,.,.,.,.",12.0621,2.5133,4.799,1,2.5133,0,1,3252.9253,39237.1104,0.00539404,8175.5772,0.0003899,8175.5772,0.01319086,0,0,3252.9253,0.00817558,0.00749855,0.01319087,0.01872713,4.8,17,FALSE,NU/ml,,0,.,.,
16,210071-013,13,4,SSB,South Sparkling Bog,"Pump, HP, 0-bott",1,10/6/2020,2020,Phytoplankton - Grab,Hypsometric Pool,.,0,0-bott,Lugols makes it difficult to determine picoplankton from bacteria.,4323,.,0,Algae,Freshwater,.,Cyanophyta,Cyanophyceae,.,Chroococcales,.,Chroococcaceae,.,.,Synechococcus,.,sp. 1,.,.,.,< 1um ovoid,Cell-Nonmotile,Free,Vegetative,Live,Nageli,1,0,".,.,.,.,.,.,.,.,.,.,.,.",2.7069,0.4021,6.732,1,0.4021,0,1,56447.8216,152798.6082,0.02100566,22697.6691,0.00108248,22697.6691,0.03662149,0,0,56447.8216,0.02269767,0.13012185,0.03662149,0.32497084,1.2,295,FALSE,NU/ml,,0,.,.,
17,210071-013,13,4,SSB,South Sparkling Bog,"Pump, HP, 0-bott",1,10/6/2020,2020,Phytoplankton - Grab,Hypsometric Pool,.,0,0-bott,Lugols makes it difficult to determine picoplankton from bacteria.,4285,.,0,Algae,Freshwater,.,Cyanophyta,Cyanophyceae,.,Chroococcales,.,Chroococcaceae,.,.,Synechocystis,.,.,.,.,.,>1 um spherical,Cell-Nonmotile,Free,Vegetative,Live,N/A,1,0,".,.,.,.,.,.,.,.,.,.,.,.",7.0309,1.753,4.011,1,1.753,0,1,51664.1079,363245.1761,0.04993634,90567.1811,0.00431928,90567.1811,0.14612536,0,0,51664.1079,0.09056718,0.11909458,0.14612536,0.29743093,1.496,270,FALSE,NU/ml,,0,.,.,
18,210071-013,13,4,SSB,South Sparkling Bog,"Pump, HP, 0-bott",1,10/6/2020,2020,Phytoplankton - Grab,Hypsometric Pool,.,0,0-bott,Lugols makes it difficult to determine picoplankton from bacteria.,5020,.,2,Algae,Freshwater,.,Euglenophyta,Euglenophyceae,.,Euglenales,.,Euglenaceae,.,.,Euglena,.,.,.,.,.,.,Cell-Motile,Free,Vegetative,Live,Ehrenberg,0,0,.,295.0941,341.8053,0.863,1,341.8053,0,1,21.1731,6248.0553,0.00085894,7237.0759,0.00034515,7237.0759,0.01167664,0,0,21.1731,0.00723708,0.00004881,0.01167665,0.00012189,14,2,FALSE,NU/ml,Brachysira,0,.,.,
19,210071-013,13,4,SSB,South Sparkling Bog,"Pump, HP, 0-bott",1,10/6/2020,2020,Phytoplankton - Grab,Hypsometric Pool,.,0,0-bott,Lugols makes it difficult to determine picoplankton from bacteria.,5023,.,0,Algae,Freshwater,.,Euglenophyta,Euglenophyceae,.,Euglenales,.,Euglenaceae,.,.,Lepocinclis,.,acus,.,.,.,.,Cell-Motile,Free,Vegetative,Live,(O.F.Müller) B.Marin & Melkonian 2003,1,0,"., ., ., ., ., ., ., ., ., ., ., .",764.9269,929.9114,0.823,1,929.9114,0,1,0.6391,488.8455,0.0000672,594.283,0.00002834,594.283,0.00095884,0,0,0.6391,0.00059428,0.00000147,0.00095884,0.00000368,100,1,FALSE,NU/ml,,0,.,.,
20,210071-013,13,4,SSB,South Sparkling Bog,"Pump, HP, 0-bott",1,10/6/2020,2020,Phytoplankton - Grab,Hypsometric Pool,.,0,0-bott,Lugols makes it difficult to determine picoplankton from bacteria.,6034,.,0,Algae,Freshwater,.,Pyrrhophyta,Dinophyceae,.,Gymnodinales,.,Gymnodiniaceae,.,.,Gymnodinium,.,sp. 3,.,.,.,.,Cell-Motile,Free,Vegetative,Live,Stein,1,0,"., ., ., ., ., ., ., ., ., ., ., .",106.7876,85.7864,1.245,1,85.7864,0,1,191.3485,20433.6522,0.00280907,16415.1031,0.00078286,16415.1031,0.0264849,0,0,191.3485,0.0164151,0.00044109,0.0264849,0.0011016,8,1,FALSE,NU/ml,,0,.,.,
21,210072-013,13,4,SSB,South Sparkling Bog,"Pump, HP, 0-bott",1,10/30/2020,2020,Phytoplankton - Grab,Hypsometric Pool,.,0,0-bott,Lugols makes it difficult to determine picoplankton from bacteria.,1071,.,3,Algae,Freshwater,.,Bacillariophyta,Coscinodiscophyceae,.,Thalassiosirales,.,Stephanodiscaceae,.,.,Cyclotella,.,sp. 1,.,.,.,.,Cell-Nonmotile,Free,Vegetative,Live,(Kutzing) de Brebisson,1,0,"., ., ., ., ., ., ., ., ., ., ., .",128.6796,102.9437,1.25,1,102.9437,0,1,191.3485,24622.6546,0.00807747,19698.1275,0.00712227,19698.1275,0.02781053,0,0,191.3485,0.01969813,0.00048523,0.02781053,0.00052723,6.4,1,TRUE,NU/ml,,0,.,Need acid cleaning,
22,210072-013,13,4,SSB,South Sparkling Bog,"Pump, HP, 0-bott",1,10/30/2020,2020,Phytoplankton - Grab,Hypsometric Pool,.,0,0-bott,Lugols makes it difficult to determine picoplankton from bacteria.,2683,.,0,Algae,Freshwater,.,Chlorophyta,Chlorophyceae,.,Chlorococcales,.,Chlorococcaceae,.,.,.,.,.,.,.,.,2-9.9 um spherical,Cell-Nonmotile,Free,Vegetative,Live,N/A,1,0,"., ., ., ., ., ., ., ., ., ., ., .",72.3823,57.9058,1.25,1,57.9058,0,1,765.3942,55400.9919,0.01817431,44320.7629,0.0160251,44320.7629,0.06257365,0,0,765.3942,0.04432076,0.00194092,0.06257365,0.00210891,4.8,4,FALSE,NU/ml,,0,.,.,
23,210072-013,13,4,SSB,South Sparkling Bog,"Pump, HP, 0-bott",1,10/30/2020,2020,Phytoplankton - Grab,Hypsometric Pool,.,0,0-bott,Lugols makes it difficult to determine picoplankton from bacteria.,2080,.,0,Algae,Freshwater,.,Chlorophyta,Chlorophyceae,.,Volvocales,.,Chlamydomonadaceae,.,.,Chlamydomonas,.,.,.,.,.,.,Cell-Motile,Free,Vegetative,Live,Ehrenberg,1,4,"., ., ., ., ., ., ., ., ., ., ., .",37.9263,22.4664,1.688,1,22.4664,0,1,6888.5477,261257.1273,0.08570546,154760.8684,0.05595702,154760.8684,0.21849698,0,0,6888.5477,0.15476087,0.01746826,0.21849699,0.01898018,3.76,36,FALSE,NU/ml,,0,.,.,
24,210072-013,13,4,SSB,South Sparkling Bog,"Pump, HP, 0-bott",1,10/30/2020,2020,Phytoplankton - Grab,Hypsometric Pool,.,0,0-bott,Lugols makes it difficult to determine picoplankton from bacteria.,2212,.,0,Algae,Freshwater,.,Chlorophyta,Chlorophyceae,.,Chlorococcales,.,Dictyosphaeriaceae,.,.,Dictyosphaerium,.,ehrenbergianum,.,.,.,.,Cell-Nonmotile,Free,Vegetative,Live,Naegeli,1,0,"., ., ., ., ., ., ., ., ., ., ., .",138.9342,75.3982,1.843,1,75.3982,0,4,10.5865,1470.8335,0.00048251,798.2066,0.00028861,798.2066,0.00112694,0,0,42.3462,0.00079821,0.00010738,0.00112694,0.00002917,20,1,FALSE,NU/ml,,0,.,.,
25,210072-013,13,4,SSB,South Sparkling Bog,"Pump, HP, 0-bott",1,10/30/2020,2020,Phytoplankton - Grab,Hypsometric Pool,.,0,0-bott,Lugols makes it difficult to determine picoplankton from bacteria.,1000031,.,0,Algae,Freshwater,.,Chlorophyta,Chlorophyceae,.,Chlorococcales,.,Oocystaceae,.,.,Monoraphidium,.,griffithii,.,.,.,straight,Cell-Nonmotile,Free,Vegetative,Live,(Corda)  Ralfs,1,3,".,.,.,.,.,.,.,.,.,.,.,.",65.9734,26.3894,2.5,1,26.3894,0,1,63.5193,4190.5831,0.00137472,1676.2358,0.00060608,1676.2358,0.00236657,0,0,63.5193,0.00167624,0.00016107,0.00236658,0.00017502,28,6,FALSE,NU/ml,"Ankistrodesmus falcatus, Ankistrodesmus fusiformis",0,.,.,
26,210072-013,13,4,SSB,South Sparkling Bog,"Pump, HP, 0-bott",1,10/30/2020,2020,Phytoplankton - Grab,Hypsometric Pool,.,0,0-bott,Lugols makes it difficult to determine picoplankton from bacteria.,2363,.,0,Algae,Freshwater,.,Chlorophyta,Chlorophyceae,.,Chlorococcales,.,Oocystaceae,.,.,Oocystis,.,parva,.,.,.,.,Colonial-Nonmotile,Attached,Vegetative,Live,West & West,1,0,"., ., ., ., ., ., ., ., ., ., ., .",193.3059,226.1947,0.855,1,226.1947,0,1,10.5865,2046.4421,0.00067134,2394.6209,0.00086583,2394.6209,0.00338081,0,0,10.5865,0.00239462,0.00002685,0.00338081,0.00002917,12,1,FALSE,NU/ml,,0,.,.,
27,210072-013,13,4,SSB,South Sparkling Bog,"Pump, HP, 0-bott",1,10/30/2020,2020,Phytoplankton - Grab,Hypsometric Pool,.,0,0-bott,Lugols makes it difficult to determine picoplankton from bacteria.,2491,.,0,Algae,Freshwater,.,Chlorophyta,Chlorophyceae,.,Chlorococcales,.,Chlorococcaceae,.,.,Schroederia,.,judayi,.,.,.,.,Cell-Nonmotile,Free,Vegetative,Live,G. M. Smith,1,0,"., ., ., ., ., ., ., ., ., ., ., .",23.5619,9.4248,2.5,1,9.4248,0,1,10.5865,249.4392,0.00008183,99.7761,0.00003608,99.7761,0.00014087,0,0,10.5865,0.00009978,0.00002685,0.00014087,0.00002917,30,1,FALSE,NU/ml,Ankyra judayi,0,.,.,
28,210072-013,13,4,SSB,South Sparkling Bog,"Pump, HP, 0-bott",1,10/30/2020,2020,Phytoplankton - Grab,Hypsometric Pool,.,0,0-bott,Lugols makes it difficult to determine picoplankton from bacteria.,1652,.,0,Algae,Freshwater,.,Chrysophyta,Chrysophyceae,.,.,.,.,.,.,.,.,.,.,.,.,.,Cell-Motile,Free,Vegetative,Live,Cienkowski .,1,0,"., ., ., ., ., ., ., ., ., ., ., .",9.176,2.6755,3.43,1,2.6755,0,1,1339.4398,12290.6999,0.00403197,3583.6713,0.00129575,3583.6713,0.00505956,0,0,1339.4398,0.00358367,0.00339661,0.00505955,0.00369059,1.7333,7,FALSE,NU/ml,,0,.,.,
29,210072-013,13,4,SSB,South Sparkling Bog,"Pump, HP, 0-bott",1,10/30/2020,2020,Phytoplankton - Grab,Hypsometric Pool,.,0,0-bott,Lugols makes it difficult to determine picoplankton from bacteria.,3015,.,0,Algae,Freshwater,.,Cryptophyta,Cryptophyceae,.,Cryptomonadales,.,Cryptomonadaceae,.,.,Cryptomonas,.,erosa,.,.,.,.,Cell-Motile,Free,Vegetative,Live,Ehrenberg .,1,0,".,.,.,.,.,.,.,.,.,.,.,.",579.4093,923.4188,0.627,1,923.4188,0,1,201.1444,116544.9352,0.03823259,185740.5191,0.06715836,185740.5191,0.26223517,0,0,201.1444,0.18574052,0.00051007,0.26223517,0.00055422,24.8,19,FALSE,NU/ml,,0,.,.,
30,210072-013,13,4,SSB,South Sparkling Bog,"Pump, HP, 0-bott",1,10/30/2020,2020,Phytoplankton - Grab,Hypsometric Pool,.,0,0-bott,Lugols makes it difficult to determine picoplankton from bacteria.,3043,.,0,Algae,Freshwater,.,Cryptophyta,Cryptophyceae,.,Cryptomonadales,.,Cryptomonadaceae,.,.,Plagioselmis,.,minuta,.,nannoplanctica,.,.,Cell-Motile,Free,Vegetative,Live,Skuja,1,0,"., ., ., ., ., ., ., ., ., ., ., .",45.2389,33.5103,1.35,1,33.5103,0,1,191.3485,8656.3978,0.00283973,6412.1472,0.00231845,6412.1472,0.0090529,0,0,191.3485,0.00641215,0.00048523,0.0090529,0.00052723,8,1,FALSE,NU/ml,"Rhodomonas lacustris, Rhodomonas minuta  nannoplanctica",0,.,.,
31,210072-013,13,4,SSB,South Sparkling Bog,"Pump, HP, 0-bott",1,10/30/2020,2020,Phytoplankton - Grab,Hypsometric Pool,.,0,0-bott,Lugols makes it difficult to determine picoplankton from bacteria.,4282,.,0,Algae,Freshwater,.,Cyanophyta,Cyanophyceae,.,Chroococcales,.,Chroococcaceae,.,.,.,.,.,.,.,.,<1 um spherical,Cell-Nonmotile,Free,Vegetative,Live,N/A,1,0,".,.,.,.,.,.,.,.,.,.,.,.",2.0106,0.2681,7.5,1,0.2681,0,1,20091.5975,40396.166,0.01325197,5386.5573,0.00194762,5386.5573,0.00760494,0,0,20091.5975,0.00538656,0.05094908,0.00760494,0.05535887,0.8,105,FALSE,NU/ml,,0,.,.,
32,210072-013,13,4,SSB,South Sparkling Bog,"Pump, HP, 0-bott",1,10/30/2020,2020,Phytoplankton - Grab,Hypsometric Pool,.,0,0-bott,Lugols makes it difficult to determine picoplankton from bacteria.,4051,.,0,Algae,Freshwater,.,Cyanophyta,Cyanophyceae,.,Chroococcales,.,Chroococcaceae,.,.,Aphanocapsa,.,elachista,.,.,.,.,Colonial-Nonmotile,Attached,Vegetative,Live,West & West,1,0,"., ., ., ., ., ., ., ., ., ., ., .",798.8941,2123.2676,0.376,0.00606045,12.868,0,6,382.6971,305734.4516,0.10029625,812568.3434,0.29380103,4924.5462,0.00695265,0,0,2296.1826,0.00492455,0.00582275,0.00695266,0.00105445,16,2,FALSE,NU/ml,,0,.,.,
33,210072-013,13,4,SSB,South Sparkling Bog,"Pump, HP, 0-bott",1,10/30/2020,2020,Phytoplankton - Grab,Hypsometric Pool,.,0,0-bott,Lugols makes it difficult to determine picoplankton from bacteria.,4062,.,0,Algae,Freshwater,.,Cyanophyta,Cyanophyceae,.,Chroococcales,.,Chroococcaceae,.,.,Aphanothece,.,nidulans,.,.,.,.,Colonial-Nonmotile,Attached,Vegetative,Live,P. Richter,1,0,"., ., ., ., ., ., ., ., ., ., ., .",216.2864,306.6865,0.705,0.00336014,1.0305,0,8,4018.3195,869107.8592,0.28511102,1232364.344,0.44558704,4140.8782,0.00584624,0,0,32146.556,0.00414088,0.08151853,0.00584624,0.01107177,11.2,21,FALSE,NU/ml,Aphanothece smithii,0,.,.,
34,210072-013,13,4,SSB,South Sparkling Bog,"Pump, HP, 0-bott",1,10/30/2020,2020,Phytoplankton - Grab,Hypsometric Pool,.,0,0-bott,Lugols makes it difficult to determine picoplankton from bacteria.,1000080,.,0,Algae,Freshwater,.,Cyanophyta,Cyanophyceae,.,Chroococcales,.,Synechococcaceae,.,.,Cyanodictyon,.,planctonicum,.,.,.,.,Colonial-Nonmotile,Attached,Vegetative,Live,.,1,0,.,123.7158,115.8117,1.068,0.02777778,3.217,0,8,191.3485,23672.8387,0.00776588,22160.4006,0.00801256,615.5683,0.00086908,0,0,1530.7884,0.00061557,0.00388183,0.00086908,0.00052723,9.6,1,FALSE,NU/ml,,0,.,.,
35,210072-013,13,4,SSB,South Sparkling Bog,"Pump, HP, 0-bott",1,10/30/2020,2020,Phytoplankton - Grab,Hypsometric Pool,.,0,0-bott,Lugols makes it difficult to determine picoplankton from bacteria.,4321,.,0,Algae,Freshwater,.,Cyanophyta,Cyanophyceae,.,Chroococcales,.,Chroococcaceae,.,.,Synechococcus,.,elongatus,.,.,.,.,Cell-Nonmotile,Free,Vegetative,Live,Nageli,1,0,".,.,.,.,.,.,.,.,.,.,.,.",7.2518,1.4661,4.946,1,1.4661,0,1,16264.6266,117947.8189,0.03869281,23845.569,0.00862186,23845.569,0.03366604,0,0,16264.6266,0.02384557,0.0412445,0.03366604,0.04481432,2.8,85,FALSE,NU/ml,,0,.,.,
36,210072-013,13,4,SSB,South Sparkling Bog,"Pump, HP, 0-bott",1,10/30/2020,2020,Phytoplankton - Grab,Hypsometric Pool,.,0,0-bott,Lugols makes it difficult to determine picoplankton from bacteria.,4323,.,0,Algae,Freshwater,.,Cyanophyta,Cyanophyceae,.,Chroococcales,.,Chroococcaceae,.,.,Synechococcus,.,sp. 1,.,.,.,< 1um ovoid,Cell-Nonmotile,Free,Vegetative,Live,Nageli,1,0,".,.,.,.,.,.,.,.,.,.,.,.",2.7069,0.4021,6.732,1,0.4021,0,1,241099.1701,652631.3436,0.21409585,96945.9763,0.03505284,96945.9763,0.13687183,0,0,241099.1701,0.09694598,0.61138899,0.13687184,0.66430641,1.2,1260,FALSE,NU/ml,,0,.,.,
37,210072-013,13,4,SSB,South Sparkling Bog,"Pump, HP, 0-bott",1,10/30/2020,2020,Phytoplankton - Grab,Hypsometric Pool,.,0,0-bott,Lugols makes it difficult to determine picoplankton from bacteria.,4285,.,0,Algae,Freshwater,.,Cyanophyta,Cyanophyceae,.,Chroococcales,.,Chroococcaceae,.,.,Synechocystis,.,.,.,.,.,>1 um spherical,Cell-Nonmotile,Free,Vegetative,Live,N/A,1,0,".,.,.,.,.,.,.,.,.,.,.,.",7.4356,1.9097,3.894,1,1.9097,0,1,70798.9627,526432.7667,0.17269638,135204.779,0.04888611,135204.779,0.19088699,0,0,70798.9627,0.13520478,0.17953486,0.19088699,0.1950741,1.5376,370,FALSE,NU/ml,,0,.,.,
38,210072-013,13,4,SSB,South Sparkling Bog,"Pump, HP, 0-bott",1,10/30/2020,2020,Phytoplankton - Grab,Hypsometric Pool,.,0,0-bott,Lugols makes it difficult to determine picoplankton from bacteria.,5023,.,0,Algae,Freshwater,.,Euglenophyta,Euglenophyceae,.,Euglenales,.,Euglenaceae,.,.,Lepocinclis,.,acus,.,.,.,.,Cell-Motile,Free,Vegetative,Live,(O.F.Müller) B.Marin & Melkonian 2003,1,0,"., ., ., ., ., ., ., ., ., ., ., .",277.8873,218.8643,1.27,1,218.8643,0,1,21.1731,5883.7341,0.00193016,4634.0345,0.00167553,4634.0345,0.0065425,0,0,21.1731,0.00463403,0.00005369,0.00654249,0.00005834,55,2,FALSE,NU/ml,,0,.,.,
39,210072-013,13,4,SSB,South Sparkling Bog,"Pump, HP, 0-bott",1,10/30/2020,2020,Phytoplankton - Grab,Hypsometric Pool,.,0,0-bott,Lugols makes it difficult to determine picoplankton from bacteria.,1731,.,0,Algae,Freshwater,.,Haptophyta,Prymnesiophyceae,.,Prymnesiales,.,Chromulinaceae,.,.,Chrysochromulina,.,parva,.,.,.,.,Cell-Motile,Free,Vegetative,Live,Lackey,1,0,"., ., ., ., ., ., ., ., ., ., ., .",48.9331,32.1833,1.52,1,32.1833,0,1,382.6971,18726.5552,0.00614325,12316.4554,0.00445327,12316.4554,0.01738882,0,0,382.6971,0.01231646,0.00097046,0.01738882,0.00105445,4,2,FALSE,NU/ml,cf Erkenia subaequiciliata,0,.,.,
40,210072-013,13,4,SSB,South Sparkling Bog,"Pump, HP, 0-bott",1,10/30/2020,2020,Phytoplankton - Grab,Hypsometric Pool,.,0,0-bott,Lugols makes it difficult to determine picoplankton from bacteria.,6034,.,0,Algae,Freshwater,.,Pyrrhophyta,Dinophyceae,.,Gymnodinales,.,Gymnodiniaceae,.,.,Gymnodinium,.,sp. 3,.,.,.,.,Cell-Motile,Free,Vegetative,Live,Stein,1,0,"., ., ., ., ., ., ., ., ., ., ., .",99.2033,75.3982,1.316,1,75.3982,0,1,10.5865,1050.2204,0.00034453,798.2066,0.00028861,798.2066,0.00112694,0,0,10.5865,0.00079821,0.00002685,0.00112694,0.00002917,8,1,FALSE,NU/ml,,0,.,.,
41,210073-013,13,4,SSB,South Sparkling Bog,"Pump, HP, 0-bott",1,1/13/2021,2021,Phytoplankton - Grab,Hypsometric Pool,.,0,0-bott,Lugols makes it difficult to determine picoplankton from bacteria.,2080,.,0,Algae,Freshwater,.,Chlorophyta,Chlorophyceae,.,Volvocales,.,Chlamydomonadaceae,.,.,Chlamydomonas,.,.,.,.,.,.,Cell-Motile,Free,Vegetative,Live,Ehrenberg,1,4,"., ., ., ., ., ., ., ., ., ., ., .",103.2502,121.0813,0.853,1,121.0813,0,1,3741.9272,386354.7272,0.02651824,453077.4045,0.00622254,453077.4045,0.15544087,0,0,3741.9272,0.4530774,0.006059,0.15544087,0.01223812,6.2222,44,FALSE,NU/ml,,0,.,.,
42,210073-013,13,4,SSB,South Sparkling Bog,"Pump, HP, 0-bott",1,1/13/2021,2021,Phytoplankton - Grab,Hypsometric Pool,.,0,0-bott,Lugols makes it difficult to determine picoplankton from bacteria.,2110,.,0,Algae,Freshwater,.,Chlorophyta,Chlorophyceae,.,Volvocales,.,Chlamydomonadaceae,.,.,Chlorogonium,.,.,.,.,.,.,Cell-Nonmotile,Free,Vegetative,Live,Dang.,1,0,"., ., ., ., ., ., ., ., ., ., ., .",3405.4864,21406.3935,0.159,1,21406.3935,0,1,70.577,240348.9522,0.01649684,1510798.648,0.02074924,1510798.648,0.51832171,0,0,70.577,1.51079865,0.00011428,0.51832171,0.00023082,106,5,TRUE,NU/ml,,0,.,.,
43,210073-013,13,4,SSB,South Sparkling Bog,"Pump, HP, 0-bott",1,1/13/2021,2021,Phytoplankton - Grab,Hypsometric Pool,.,0,0-bott,Lugols makes it difficult to determine picoplankton from bacteria.,1000031,.,0,Algae,Freshwater,.,Chlorophyta,Chlorophyceae,.,Chlorococcales,.,Oocystaceae,.,.,Monoraphidium,.,griffithii,.,.,.,straight,Cell-Nonmotile,Free,Vegetative,Live,(Corda)  Ralfs,1,3,".,.,.,.,.,.,.,.,.,.,.,.",51.8363,20.7345,2.5,1,20.7345,0,1,28.2308,1463.3798,0.00010044,585.3514,0.00000804,585.3514,0.00020082,0,0,28.2308,0.00058535,0.00004571,0.00020082,0.00009233,22,2,FALSE,NU/ml,"Ankistrodesmus falcatus, Ankistrodesmus fusiformis",0,.,.,
44,210073-013,13,4,SSB,South Sparkling Bog,"Pump, HP, 0-bott",1,1/13/2021,2021,Phytoplankton - Grab,Hypsometric Pool,.,0,0-bott,Lugols makes it difficult to determine picoplankton from bacteria.,2491,.,0,Algae,Freshwater,.,Chlorophyta,Chlorophyceae,.,Chlorococcales,.,Chlorococcaceae,.,.,Schroederia,.,judayi,.,.,.,.,Cell-Nonmotile,Free,Vegetative,Live,G. M. Smith,1,0,"., ., ., ., ., ., ., ., ., ., ., .",70.3717,30.0252,2.344,1,30.0252,0,1,85.0438,5984.6767,0.00041077,2553.4571,0.00003507,2553.4571,0.00087603,0,0,85.0438,0.00255346,0.0001377,0.00087604,0.00027814,28,1,FALSE,NU/ml,Ankyra judayi,0,.,.,
45,210073-013,13,4,SSB,South Sparkling Bog,"Pump, HP, 0-bott",1,1/13/2021,2021,Phytoplankton - Grab,Hypsometric Pool,.,0,0-bott,Lugols makes it difficult to determine picoplankton from bacteria.,1652,.,0,Algae,Freshwater,.,Chrysophyta,Chrysophyceae,.,.,.,.,.,.,.,.,.,.,.,.,.,Cell-Motile,Free,Vegetative,Live,Cienkowski .,1,0,"., ., ., ., ., ., ., ., ., ., ., .",28.5439,16.7552,1.704,1,16.7552,0,1,425.219,12137.4085,0.00083308,7124.6293,0.00009785,7124.6293,0.0024443,0,0,425.219,0.00712463,0.00068852,0.0024443,0.0013907,3.2,5,FALSE,NU/ml,,0,.,.,
46,210073-013,13,4,SSB,South Sparkling Bog,"Pump, HP, 0-bott",1,1/13/2021,2021,Phytoplankton - Grab,Hypsometric Pool,.,0,0-bott,Lugols makes it difficult to determine picoplankton from bacteria.,1183,.,0,Algae,Freshwater,.,Chrysophyta,Chrysophyceae,.,Ochromonadales,.,Synuraceae,.,.,Mallomonas,.,akrokomas,.,.,.,.,Cell-Motile,Free,Vegetative,Live,Smith,1,0,"., ., ., ., ., ., ., ., ., ., ., .",205.0832,144.7646,1.417,1,144.7646,0,1,85.0438,17441.0544,0.0011971,12311.3315,0.00016908,12311.3315,0.00422375,0,0,85.0438,0.01231133,0.0001377,0.00422375,0.00027814,24,1,FALSE,NU/ml,,0,.,.,
47,210073-013,13,4,SSB,South Sparkling Bog,"Pump, HP, 0-bott",1,1/13/2021,2021,Phytoplankton - Grab,Hypsometric Pool,.,0,0-bott,Lugols makes it difficult to determine picoplankton from bacteria.,3015,.,0,Algae,Freshwater,.,Cryptophyta,Cryptophyceae,.,Cryptomonadales,.,Cryptomonadaceae,.,.,Cryptomonas,.,erosa,.,.,.,.,Cell-Motile,Free,Vegetative,Live,Ehrenberg .,1,0,".,.,.,.,.,.,.,.,.,.,.,.",323.6126,418.879,0.773,1,418.879,0,1,14.1154,4567.9201,0.00031353,5912.6431,0.0000812,5912.6431,0.0020285,0,0,14.1154,0.00591264,0.00002286,0.0020285,0.00004616,16,1,FALSE,NU/ml,,0,.,.,
